,loss,mae,mse,mean_absolute_percentage_error,smape_loss,val_loss,val_mae,val_mse,val_mean_absolute_percentage_error,val_smape_loss
907,3.407745316508226e-05,0.004336259327828884,3.407745316508226e-05,1.13556969165802,0.8772518634796143,7.745745097054169e-05,0.0067480988800525665,7.745745097054169e-05,1.9958875179290771,1.4991222620010376
908,3.081913382629864e-05,0.004201991483569145,3.081913382629864e-05,1.0977332592010498,0.8546918630599976,0.0001386157819069922,0.008811724372208118,0.0001386157819069922,2.0225086212158203,1.6975312232971191
909,3.5262524761492386e-05,0.004307917319238186,3.5262524761492386e-05,1.1330742835998535,0.8815908432006836,6.290376040851697e-05,0.005780115257948637,6.290376040851697e-05,1.7133513689041138,1.2872424125671387
910,8.699277532286942e-05,0.004519361071288586,8.699277532286942e-05,1.1240421533584595,0.8840329647064209,8.04127921583131e-05,0.006426014471799135,8.04127921583131e-05,1.7450180053710938,1.4002596139907837
911,3.418539563426748e-05,0.004323949571698904,3.418539563426748e-05,1.1150853633880615,0.8765062689781189,7.784522313158959e-05,0.006746127735823393,7.784522313158959e-05,2.135594367980957,1.5380884408950806
912,4.56783855042886e-05,0.004300328437238932,4.56783855042886e-05,1.0976482629776,0.8612393736839294,5.1342118240427226e-05,0.004882132168859243,5.1342118240427226e-05,1.2876685857772827,1.039594054222107
913,3.004276004503481e-05,0.004188018385320902,3.004276004503481e-05,1.1076760292053223,0.8596362471580505,7.841613842174411e-05,0.006774570792913437,7.841613842174411e-05,1.848060131072998,1.4778597354888916
914,3.29939357470721e-05,0.00432031974196434,3.29939357470721e-05,1.1338975429534912,0.8814223408699036,0.00013201757974456996,0.008421309292316437,0.00013201757974456996,1.9246282577514648,1.600569725036621
915,3.9826627471484244e-05,0.0044496688060462475,3.9826627471484244e-05,1.1435847282409668,0.8930227756500244,6.213068263605237e-05,0.00560890045017004,6.213068263605237e-05,1.7157223224639893,1.2687562704086304
916,3.201865547453053e-05,0.004261336289346218,3.201865547453053e-05,1.1236624717712402,0.8704413771629333,6.46456319373101e-05,0.0054679131135344505,6.46456319373101e-05,1.4392554759979248,1.1325464248657227
917,6.698001379845664e-05,0.004594610072672367,6.698001379845664e-05,1.1516034603118896,0.9024216532707214,0.0002623140753712505,0.006563187576830387,0.0002623140753712505,1.6529667377471924,1.3338649272918701
918,9.399074770044535e-05,0.0047609214670956135,9.399074770044535e-05,1.200161337852478,0.9418410062789917,6.161961209727451e-05,0.0055506788194179535,6.161961209727451e-05,1.4886564016342163,1.1956987380981445
